,StockCode,CustomerID,purchased
5870,163,29,1
172008,1923,29,1
88741,1209,29,1
94485,1260,29,1
34019,591,29,1
100047,1304,29,1
93000,1256,29,1
229537,2645,29,1
190178,2071,29,1
253481,3235,29,1
189976,2070,29,1
185983,2040,29,1
93131,1257,29,1
182524,2026,29,1
91450,1241,29,1
214574,2291,29,1
94044,1259,29,1
58131,892,29,1
226375,2611,29,1
6486,167,29,1
186377,2041,29,1
128212,1522,29,1
192941,2088,29,1
102777,1333,29,1
60409,913,29,1
8619,173,29,1
41120,667,29,1
4969,146,29,1
226595,2612,29,1
107217,1368,29,1
7800,171,29,1
249074,3147,29,1
183725,2033,29,1
33644,580,29,1
59076,897,29,1
91511,1242,29,1
90845,1235,29,1
140407,1612,29,1
95323,1269,29,1
178351,1991,29,1
59295,898,29,1
6720,168,29,1
208499,2187,29,1
33945,590,29,1
90601,1234,29,1
88961,1210,29,1
95489,1270,29,1
33032,571,29,1
248526,3144,29,1
238088,2844,30,1
151548,1742,30,1
127514,1520,30,1
157320,1787,30,1
238985,2851,30,1
172009,1923,30,1
156845,1784,30,1
199623,2130,30,1
178991,1998,30,1
25084,425,30,1
158612,1798,30,1
174245,1943,30,1
156727,1783,30,1
191219,2077,30,1
133512,1574,30,1
221930,2417,30,1
183726,2033,30,1
187986,2049,30,1
169237,1890,30,1
164034,1827,30,1
156454,1778,30,1
121120,1478,30,1
205267,2167,30,1
28126,449,30,1
196368,2115,30,1
163555,1824,30,1
201370,2141,30,1
55735,878,30,1
97097,1287,30,1
109472,1396,30,1
159034,1801,30,1
124206,1491,30,1
45510,756,30,1
102665,1332,30,1
2246,51,30,1
225265,2599,30,1
161009,1809,30,1
214575,2291,30,1
244592,3070,30,1
78649,1074,30,1
122884,1486,30,1
151989,1745,30,1
151466,1741,30,1
161224,1810,30,1
205367,2168,30,1
123206,1487,30,1
28208,451,30,1
96830,1286,30,1
144764,1657,30,1
134711,1577,30,1
161393,1811,30,1
60410,913,30,1
197388,2119,30,1
105912,1356,30,1
256840,3282,30,1
19553,365,31,1
163975,1826,31,1
109809,1400,31,1
121812,1481,31,1
88742,1209,31,1
151467,1741,31,1
123207,1487,31,1
249075,3147,31,1
140657,1613,31,1
105913,1356,31,1
240634,2904,31,1
156243,1776,31,1
122181,1482,31,1
77270,1065,31,1
238324,2849,31,1
56941,884,31,1
69154,993,31,1
62303,924,31,1
110170,1407,31,1
88359,1207,31,1
4325,139,31,1
67091,983,31,1
67279,985,31,1
106854,1365,31,1
20304,370,31,1
156504,1779,31,1
109983,1404,31,1
27177,440,31,1
105061,1352,31,1
240645,2905,31,1
161225,1810,31,1
44068,732,31,1
248671,3145,31,1
105528,1354,31,1
133183,1570,31,1
87972,1197,31,1
27475,442,31,1
248527,3144,31,1
4508,140,31,1
133347,1571,31,1
111951,1415,31,1
105755,1355,31,1
96831,1286,31,1
110693,1411,31,1
27872,445,31,1
18123,344,31,1
25711,426,31,1
1618,35,31,1
173191,1933,31,1
111028,1412,31,1
17615,342,31,1
241842,2967,31,1
122885,1486,31,1
20069,368,31,1
27622,443,31,1
63617,936,31,1
62202,923,31,1
111309,1413,31,1
109882,1401,31,1
89258,1213,31,1
123491,1488,31,1
27769,444,31,1
13205,281,31,1
161394,1811,31,1
20245,369,31,1
62096,922,31,1
123653,1489,32,1
122796,1485,32,1
174246,1943,32,1
33178,572,32,1
214576,2291,32,1
92559,1252,32,1
180495,2008,32,1
191579,2079,32,1
54066,860,32,1
9395,179,32,1
196899,2117,32,1
83867,1136,32,1
88360,1207,32,1
215596,2304,32,1
4970,146,32,1
172010,1923,32,1
865,18,32,1
130119,1546,32,1
254383,3237,32,1
237962,2839,32,1
55220,873,33,1
158954,1799,33,1
114075,1426,33,1
111662,1414,33,1
32807,564,33,1
106322,1359,33,1
32818,565,33,1
154749,1761,33,1
202889,2147,34,1
68747,990,34,1
202967,2149,34,1
159268,1803,34,1
192331,2082,34,1
192472,2084,34,1
196900,2117,34,1
197514,2120,34,1
225266,2599,34,1
201371,2141,34,1
212840,2246,34,1
160145,1806,34,1
197389,2119,34,1
201101,2140,34,1
106323,1359,34,1
75475,1047,34,1
161780,1812,34,1
229905,2657,34,1
196687,2116,34,1
168077,1860,34,1
202916,2148,34,1
246625,3126,34,1
168115,1862,34,1
196369,2115,34,1
116406,1439,34,1
160674,1807,34,1
202997,2150,34,1
191580,2079,34,1
134325,1576,34,1
226596,2612,34,1
192276,2081,34,1
160848,1808,34,1
84176,1145,34,1
118454,1458,34,1
191220,2077,34,1
189977,2070,34,1
226376,2611,34,1
200153,2133,34,1
153954,1756,34,1
247013,3131,34,1
159578,1805,34,1
162018,1814,34,1
89652,1218,34,1
89790,1220,34,1
246399,3125,34,1
192621,2086,35,1
18485,349,35,1
138221,1598,35,1
175817,1961,35,1
167425,1852,35,1
167315,1851,35,1
138435,1599,35,1
124361,1492,35,1
105914,1356,35,1
176156,1963,35,1
124207,1491,35,1
110694,1411,35,1
176011,1962,35,1
19554,365,35,1
18124,344,35,1
188815,2063,35,1
64552,951,35,1
109984,1404,35,1
88361,1207,35,1
192825,2087,35,1
17616,342,35,1
122886,1486,35,1
2125,47,35,1
111663,1414,35,1
210018,2203,35,1
175818,1961,36,1
217296,2321,36,1
128369,1523,36,1
169238,1890,36,1
217379,2322,36,1
217740,2330,36,1
225267,2599,36,1
145774,1668,36,1
157082,1786,36,1
113775,1423,36,1
113896,1424,36,1
92104,1247,36,1
217683,2328,36,1
84637,1154,36,1
113604,1422,36,1
167426,1852,36,1
16928,330,36,1
4073,137,36,1
254886,3249,36,1
240835,2914,36,1
140323,1611,36,1
72836,1029,36,1
237657,2817,36,1
100048,1304,36,1
92323,1249,36,1
92241,1248,36,1
139848,1606,36,1
183347,2031,36,1
182088,2023,36,1
145538,1666,36,1
94045,1259,36,1
113980,1425,36,1
197515,2120,36,1
81392,1101,36,1
92428,1250,36,1
217596,2326,36,1
138964,1602,36,1
176012,1962,36,1
33495,577,36,1
240302,2893,36,1
223849,2516,36,1
84601,1153,36,1
253401,3227,36,1
128213,1522,36,1
178128,1989,36,1
4326,139,36,1
140408,1612,36,1
74613,1042,36,1
229212,2632,36,1
4175,138,36,1
183179,2030,36,1
87557,1189,36,1
171180,1917,36,1
117117,1445,36,1
139946,1607,36,1
144888,1659,36,1
187907,2048,36,1
81540,1102,36,1
14869,292,36,1
45769,757,36,1
2822,69,36,1
220689,2385,36,1
170966,1916,36,1
74872,1043,36,1
176157,1963,36,1
178352,1991,36,1
12629,279,36,1
240747,2913,36,1
29956,496,36,1
183466,2032,36,1
217539,2325,36,1
33364,573,36,1
85068,1157,36,1
84863,1156,36,1
89260,1213,37,1
84864,1156,37,1
126812,1516,37,1
110360,1409,37,1
8164,172,37,1
8620,173,37,1
93616,1258,37,1
101207,1319,37,1
248672,3145,37,1
92708,1254,37,1
80334,1090,37,1
120301,1474,37,1
248872,3146,37,1
101247,1320,37,1
89062,1211,37,1
102666,1332,37,1
92890,1255,37,1
83499,1129,37,1
58455,893,37,1
120863,1477,37,1
78116,1071,37,1
209858,2202,37,1
12630,279,37,1
93132,1257,37,1
58672,894,37,1
39956,651,37,1
209744,2201,37,1
94046,1259,37,1
101146,1318,37,1
165616,1838,37,1
83433,1128,37,1
78200,1072,37,1
92640,1253,37,1
25712,426,37,1
28127,449,37,1
210135,2204,37,1
7801,171,37,1
73311,1039,37,1
123208,1487,38,1
122887,1486,38,1
191581,2079,38,1
27178,440,38,1
196370,2115,38,1
111664,1414,38,1
192622,2086,38,1
192826,2087,38,1
27476,442,38,1
4327,139,38,1
192943,2088,38,1
27873,445,38,1
27977,446,38,1
196901,2117,38,1
4176,138,38,1
124208,1491,38,1
4074,137,38,1
123492,1488,38,1
223980,2530,38,1
197148,2118,38,1
152189,1746,39,1
192944,2088,39,1
135760,1581,39,1
136047,1582,39,1
199256,2129,39,1
252787,3216,39,1
145694,1667,39,1
122797,1485,39,1
127515,1520,39,1
110171,1407,39,1
110696,1411,39,1
107661,1371,39,1
192623,2086,39,1
97565,1292,39,1
259002,3350,39,1
131601,1553,39,1
52795,850,39,1
21327,384,39,1
109985,1404,39,1
192827,2087,39,1
127977,1521,39,1
88362,1207,39,1
238325,2849,39,1
109884,1401,39,1
109052,1392,39,1
107982,1375,39,1
126642,1515,39,1
219794,2369,39,1
164372,1829,39,1
190584,2074,39,1
109811,1400,39,1
111953,1415,39,1
131294,1552,39,1
90846,1235,39,1
208764,2190,39,1
123209,1487,39,1
140066,1608,39,1
60412,913,39,1
210020,2203,39,1
224466,2557,39,1
96832,1286,39,1
253482,3235,39,1
136224,1583,39,1
26197,429,39,1
135375,1580,39,1
90354,1231,39,1
238986,2851,39,1
25087,425,39,1
172011,1923,39,1
107431,1370,39,1
137708,1593,39,1
122888,1486,39,1
130923,1551,39,1
135055,1579,39,1
189978,2070,39,1
91809,1246,39,1
39417,642,39,1
63618,936,39,1
6487,167,39,1
211600,2220,39,1
139947,1607,39,1
90602,1234,39,1
161901,1813,39,1
39184,641,39,1
248160,3141,39,1
56308,881,39,1
208666,2189,39,1
60124,912,39,1
107218,1368,39,1
101617,1325,39,1
217061,2318,40,1
208065,2184,40,1
208365,2186,40,1
205369,2168,40,1
217206,2320,40,1
135056,1579,40,1
205269,2167,40,1
133514,1574,40,1
125084,1501,40,1
160146,1806,40,1
143189,1642,40,1
11164,233,40,1
199257,2129,40,1
217297,2321,40,1
135376,1580,40,1
209860,2202,40,1
239670,2875,40,1
120302,1474,40,1
152190,1746,40,1
217635,2327,40,1
73878,1040,40,1
214577,2291,40,1
147199,1687,40,1
197516,2120,40,1
109301,1395,40,1
109885,1401,40,1
124501,1493,40,1
123210,1487,40,1
107245,1369,40,1
167571,1854,40,1
133184,1570,40,1
111310,1413,40,1
45770,757,40,1
108909,1391,40,1
185086,2037,40,1
88153,1201,40,1
97566,1292,40,1
109986,1404,40,1
191582,2079,40,1
111954,1415,40,1
158376,1797,40,1
196026,2112,40,1
190902,2075,40,1
112560,1417,40,1
196371,2115,40,1
185984,2040,40,1
195915,2111,40,1
92324,1249,40,1
109812,1400,40,1
210021,2203,40,1
209746,2201,40,1
11249,236,40,1
217426,2323,40,1
73007,1032,40,1
208181,2185,40,1
119914,1471,40,1
126813,1516,40,1
123493,1488,40,1
216856,2316,40,1
130120,1546,40,1
96833,1286,40,1
217722,2329,40,1
122889,1486,40,1
162019,1814,40,1
93133,1257,40,1
167427,1852,40,1
190585,2074,40,1
125389,1503,40,1
88745,1209,40,1
11177,234,40,1
105915,1356,40,1
124642,1494,40,1
196151,2113,40,1
33646,580,40,1
148298,1695,40,1
7278,170,40,1
215316,2303,40,1
135761,1581,40,1
91810,1246,40,1
151990,1745,40,1
153025,1753,40,1
33179,572,40,1
217540,2325,40,1
63619,936,40,1
167316,1851,40,1
209220,2195,40,1
70231,1002,40,1
24780,423,41,1
200009,2132,41,1
183727,2033,41,1
96775,1285,41,1
249076,3147,41,1
218973,2355,41,1
96834,1286,41,1
109813,1400,41,1
141910,1628,41,1
164856,1834,41,1
219046,2356,41,1
208066,2184,41,1
189178,2065,41,1
199258,2129,41,1
158136,1795,41,1
197149,2118,41,1
88364,1207,41,1
108910,1391,41,1
61184,916,41,1
127516,1520,41,1
110698,1411,41,1
6250,166,41,1
223981,2530,41,1
105916,1356,41,1
144661,1655,41,1
42503,705,41,1
209221,2195,41,1
153379,1754,41,1
43150,709,41,1
132151,1558,41,1
217684,2328,41,1
209415,2197,41,1
60413,913,41,1
248528,3144,41,1
132278,1559,41,1
194825,2103,41,1
109987,1404,41,1
45513,756,41,1
217485,2324,41,1
6721,168,41,1
153026,1753,41,1
170967,1916,41,1
132444,1562,41,1
124643,1494,41,1
158377,1797,41,1
59760,908,41,1
14549,290,41,1
42832,707,41,1
1780,43,41,1
219251,2359,41,1
175055,1948,41,1
13398,282,41,1
219356,2361,41,1
185087,2037,41,1
28974,474,41,1
48872,792,41,1
88746,1209,41,1
73313,1039,41,1
162020,1814,41,1
151306,1739,41,1
119915,1471,41,1
191222,2077,41,1
56007,880,41,1
8621,173,41,1
217541,2325,41,1
33647,580,41,1
61599,919,41,1
188311,2054,42,1
206422,2175,42,1
8165,172,42,1
100622,1309,42,1
17617,342,42,1
120864,1477,42,1
109053,1392,42,1
172012,1923,42,1
109303,1395,42,1
105917,1356,42,1
188367,2055,42,1
196373,2115,42,1
185088,2037,42,1
96835,1286,42,1
187053,2043,42,1
194826,2103,42,1
109988,1404,42,1
59077,897,42,1
251783,3203,42,1
93134,1257,42,1
197517,2120,42,1
18125,344,42,1
110172,1407,42,1
60126,912,42,1
44069,732,42,1
197390,2119,42,1
126814,1516,42,1
158378,1797,42,1
196902,2117,42,1
99952,1303,42,1
96776,1285,42,1
109667,1398,42,1
22798,397,42,1
24781,423,42,1
247748,3140,42,1
7803,171,42,1
66399,980,42,1
57608,890,44,1
254384,3237,44,1
127119,1517,44,1
99676,1301,44,1
5626,162,44,1
88365,1207,44,1
57347,889,44,1
149609,1707,44,1
111311,1413,46,1
13821,284,46,1
119916,1471,46,1
111955,1415,46,1
225945,2600,46,1
121813,1481,46,1
174512,1944,46,1
222291,2447,46,1
61185,916,46,1
32071,545,46,1
14234,288,46,1
73314,1039,46,1
226824,2614,46,1
158379,1797,46,1
190586,2074,46,1
88303,1206,46,1
190903,2075,46,1
190310,2072,46,1
122604,1484,46,1
91811,1246,46,1
33033,571,46,1
87999,1198,46,1
199259,2129,46,1
96836,1286,46,1
60415,913,46,1
226597,2612,46,1
120303,1474,46,1
88034,1199,46,1
21329,384,46,1
128214,1522,46,1
33180,572,46,1
110699,1411,46,1
106494,1362,46,1
226377,2611,46,1
247749,3140,46,1
60591,914,46,1
61977,921,46,1
88366,1207,46,1
28128,449,46,1
28209,451,46,1
227079,2616,46,1
163779,1825,47,1
199260,2129,47,1
125841,1508,47,1
160147,1806,47,1
199624,2130,47,1
236217,2802,47,1
238612,2850,47,1
156359,1777,47,1
156696,1782,47,1
120046,1472,47,1
120865,1477,47,1
106245,1358,47,1
230710,2682,47,1
100049,1304,47,1
116884,1444,47,1
158613,1798,47,1
50828,824,47,1
28193,450,47,1
249077,3147,47,1
248673,3145,47,1
136048,1582,47,1
87662,1192,47,1
240516,2900,47,1
111956,1415,47,1
111029,1412,47,1
110700,1411,47,1
134883,1578,47,1
189885,2069,47,1
185985,2040,47,1
148732,1698,47,1
111665,1414,47,1
122890,1486,47,1
192945,2088,47,1
90064,1227,47,1
111312,1413,47,1
228756,2629,47,1
134139,1575,47,1
164035,1827,47,1
62097,922,47,1
243144,3036,47,1
238326,2849,47,1
96837,1286,47,1
248873,3146,47,1
123494,1488,47,1
173568,1937,47,1
37071,619,47,1
145270,1663,47,1
87785,1194,47,1
238987,2851,47,1
34823,603,47,1
186378,2041,47,1
105918,1356,47,1
161226,1810,47,1
123212,1487,47,1
135762,1581,47,1
148664,1697,47,1
191492,2078,47,1
91705,1245,47,1
39550,644,47,1
62304,924,47,1
26671,438,47,1
237247,2812,47,1
161010,1809,47,1
87826,1195,47,1
172013,1923,47,1
175094,1949,47,1
39186,641,47,1
248529,3144,47,1
61325,917,47,1
190179,2071,47,1
217207,2320,47,1
61722,920,47,1
102778,1333,47,1
100304,1306,47,1
225081,2597,48,1
18863,355,48,1
226825,2614,48,1
91812,1246,48,1
158137,1795,48,1
158380,1797,48,1
178673,1994,48,1
222517,2476,48,1
240223,2892,48,1
223982,2530,48,1
230406,2675,48,1
96838,1286,48,1
199625,2130,48,1
223608,2507,48,1
60128,912,48,1
18910,356,48,1
124209,1491,48,1
241149,2921,48,1
170968,1916,48,1
125085,1501,48,1
226295,2607,48,1
241419,2924,48,1
125390,1503,48,1
170768,1915,48,1
63314,934,48,1
116615,1441,48,1
228307,2627,48,1
148811,1699,48,1
73315,1039,48,1
240927,2919,48,1
152191,1746,48,1
120304,1474,48,1
19062,357,48,1
64698,952,48,1
133516,1574,48,1
125605,1505,48,1
240442,2894,48,1
223555,2506,48,1
82416,1113,48,1
247324,3136,48,1
96777,1285,48,1
124362,1492,48,1
26198,429,48,1
50938,828,48,1
241314,2922,48,1
191493,2078,49,1
126643,1515,49,1
135057,1579,49,1
209550,2199,49,1
167317,1851,49,1
167428,1852,49,1
183180,2030,49,1
227080,2616,49,1
151549,1742,49,1
225059,2595,49,1
136049,1582,49,1
190904,2075,49,1
138436,1599,49,1
151991,1745,49,1
185986,2040,49,1
70232,1002,49,1
151468,1741,49,1
5871,163,49,1
138222,1598,49,1
135763,1581,49,1
166801,1845,49,1
90065,1227,49,1
205270,2167,49,1
184712,2036,49,1
110361,1409,49,1
190180,2071,49,1
253483,3235,49,1
205370,2168,49,1
123213,1487,49,1
254091,3236,49,1
196027,2112,49,1
166692,1844,49,1
162772,1817,49,1
189886,2069,49,1
254385,3237,49,1
111313,1413,49,1
209747,2201,49,1
6488,167,49,1
172014,1923,49,1
183728,2033,49,1
162991,1819,49,1
181125,2011,49,1
122798,1485,49,1
62430,925,49,1
94486,1260,49,1
3924,133,49,1
209861,2202,49,1
181283,2012,49,1
59296,898,49,1
236139,2800,49,1
185588,2038,49,1
88367,1207,49,1
111957,1415,49,1
135377,1580,49,1
134884,1578,49,1
184062,2034,49,1
175095,1949,49,1
153380,1754,49,1
186751,2042,49,1
119917,1471,49,1
6722,168,49,1
209416,2197,49,1
88747,1209,49,1
127517,1520,49,1
169530,1893,50,1
212774,2245,50,1
112561,1417,50,1
167429,1852,50,1
253484,3235,50,1
197518,2120,50,1
171335,1918,50,1
142797,1637,50,1
124644,1494,50,1
110362,1409,50,1
110702,1411,50,1
88368,1207,50,1
191584,2079,50,1
64553,951,50,1
106246,1358,50,1
189685,2068,50,1
6723,168,50,1
4075,137,50,1
254887,3249,50,1
192576,2085,50,1
159579,1805,50,1
31984,544,50,1
242202,2995,50,1
99953,1303,50,1
96839,1286,50,1
96500,1282,50,1
124210,1491,50,1
179924,2005,50,1
174921,1947,50,1
167318,1851,50,1
98793,1296,50,1
111030,1412,50,1
130924,1551,50,1
47698,779,50,1
97567,1292,50,1
238613,2850,50,1
123654,1489,50,1
169624,1894,50,1
20070,368,50,1
192946,2088,50,1
229685,2649,50,1
60417,913,50,1
254092,3236,50,1
169318,1891,50,1
4328,139,50,1
128929,1528,50,1
34824,603,50,1
209862,2202,50,1
4177,138,50,1
179453,2002,50,1
79928,1087,50,1
236218,2802,50,1
111314,1413,50,1
128215,1522,50,1
136771,1587,50,1
180144,2006,50,1
55221,873,50,1
6101,165,50,1
22566,395,50,1
1412,25,50,1
228081,2626,50,1
169418,1892,50,1
43669,716,50,1
174249,1943,50,1
179153,2000,50,1
5628,162,50,1
251784,3203,50,1
11573,262,50,1
246316,3122,50,1
19555,365,50,1
73879,1040,50,1
73316,1039,50,1
122470,1483,51,1
122182,1482,51,1
128722,1526,51,1
56653,882,51,1
159270,1803,51,1
83362,1127,51,1
128930,1528,51,1
129034,1529,51,1
59948,911,51,1
26365,430,51,1
154644,1760,51,1
79929,1087,51,1
80107,1088,51,1
161781,1812,51,1
9398,179,51,1
128508,1524,51,1
9158,178,51,1
122605,1484,51,1
247525,3137,51,1
234455,2782,51,1
34571,602,52,1
9840,182,52,1
194827,2103,52,1
236839,2805,52,1
179580,2003,52,1
197391,2119,52,1
192625,2086,52,1
209290,2196,52,1
206884,2177,52,1
194740,2102,52,1
193996,2093,52,1
207657,2179,52,1
196152,2113,52,1
209222,2195,52,1
201372,2141,52,1
207347,2178,52,1
229319,2633,52,1
36966,618,52,1
146017,1670,52,1
122892,1486,52,1
237248,2812,52,1
194882,2104,52,1
196028,2112,52,1
210192,2205,52,1
192947,2088,52,1
190587,2074,52,1
195916,2111,52,1
48201,788,52,1
196256,2114,52,1
132979,1568,52,1
56943,884,52,1
236873,2806,52,1
9622,180,52,1
175714,1958,52,1
184321,2035,53,1
107219,1368,53,1
120305,1474,53,1
124211,1491,53,1
90847,1235,53,1
16315,318,53,1
139238,1603,53,1
59078,897,53,1
138735,1601,53,1
16641,325,53,1
9399,179,53,1
169531,1893,53,1
18126,344,53,1
111666,1414,53,1
88369,1207,53,1
18487,349,53,1
210261,2206,53,1
6951,169,53,1
101618,1325,53,1
4640,142,53,1
97098,1287,53,1
253485,3235,53,1
22799,397,54,1
110703,1411,54,1
72837,1029,54,1
13591,283,54,1
225269,2599,54,1
24610,420,54,1
13399,282,54,1
226598,2612,54,1
2937,76,54,1
227199,2619,54,1
112252,1416,54,1
111958,1415,54,1
153955,1756,55,1
239671,2875,55,1
175476,1955,55,1
24274,411,55,1
198187,2122,55,1
253147,3220,55,1
175056,1948,55,1
253486,3235,55,1
167791,1856,55,1
4511,140,55,1
255962,3266,55,1
167923,1857,55,1
126173,1510,55,1
213634,2257,55,1
108510,1385,55,1
182022,2022,55,1
205371,2168,55,1
245136,3105,55,1
156505,1779,55,1
237791,2827,55,1
129703,1541,55,1
167642,1855,55,1
204592,2165,55,1
4972,146,55,1
88963,1210,55,1
132731,1566,55,1
175380,1954,55,1
182930,2028,55,1
180336,2007,55,1
17226,337,55,1
199830,2131,55,1
160675,1807,55,1
174250,1943,55,1
135058,1579,55,1
59079,897,55,1
232395,2750,55,1
28129,449,55,1
154645,1760,55,1
182291,2024,55,1
53126,856,55,1
111959,1415,55,1
24184,407,55,1
248674,3145,55,1
179154,2000,55,1
109886,1401,55,1
218288,2344,55,1
66903,982,55,1
137394,1591,55,1
97099,1287,55,1
163402,1823,55,1
52505,848,55,1
69639,996,55,1
66800,981,55,1
80335,1090,55,1
217597,2326,55,1
54067,860,55,1
185089,2037,55,1
175545,1956,55,1
215782,2307,55,1
63078,931,55,1
195570,2108,55,1
236440,2803,55,1
205616,2171,55,1
183040,2029,55,1
154984,1763,55,1
109930,1402,55,1
5475,161,55,1
147312,1688,55,1
124212,1491,55,1
249078,3147,55,1
196688,2116,55,1
151307,1739,55,1
110704,1411,55,1
209863,2202,55,1
132559,1564,55,1
47699,779,55,1
190181,2071,55,1
196257,2114,55,1
132980,1568,55,1
208579,2188,55,1
156167,1774,55,1
209610,2200,55,1
17619,342,55,1
26366,430,55,1
164857,1834,55,1
90066,1227,55,1
134885,1578,55,1
169319,1891,55,1
155819,1771,55,1
253235,3221,55,1
147604,1690,55,1
60418,913,55,1
27874,445,55,1
208667,2189,55,1
139239,1603,55,1
62204,923,55,1
191494,2078,55,1
60594,914,55,1
217685,2328,55,1
202998,2150,55,1
147759,1691,55,1
157083,1786,55,1
146780,1685,55,1
123496,1488,55,1
84818,1155,55,1
11250,236,55,1
79930,1087,55,1
93135,1257,55,1
136772,1587,55,1
63491,935,55,1
228918,2630,55,1
110082,1405,55,1
189001,2064,55,1
27179,440,55,1
120866,1477,55,1
108763,1388,55,1
64099,942,55,1
69155,993,55,1
63316,934,55,1
53809,859,55,1
204301,2162,55,1
19359,362,55,1
189554,2067,55,1
13933,285,55,1
189367,2066,55,1
52363,847,55,1
125767,1507,55,1
162435,1815,55,1
192048,2080,55,1
26199,429,55,1
126101,1509,55,1
186379,2041,55,1
64910,956,55,1
190311,2072,55,1
180924,2010,55,1
189686,2068,55,1
163780,1825,55,1
219298,2360,55,1
88628,1208,55,1
61186,916,55,1
217846,2334,55,1
111667,1414,55,1
23591,400,55,1
62798,928,55,1
191585,2079,55,1
56310,881,55,1
54582,867,55,1
120616,1476,55,1
63168,932,55,1
199626,2130,55,1
108708,1387,55,1
189980,2070,55,1
87558,1189,55,1
48874,792,55,1
80478,1091,55,1
13206,281,55,1
191224,2077,55,1
132445,1562,55,1
257587,3309,55,1
124363,1492,55,1
108243,1381,55,1
175626,1957,55,1
205271,2167,55,1
195809,2110,55,1
200398,2134,55,1
111315,1413,55,1
218446,2345,55,1
189179,2065,55,1
62637,927,55,1
89261,1213,55,1
85069,1157,55,1
163556,1824,55,1
14062,286,55,1
195462,2107,55,1
131603,1553,55,1
84866,1156,55,1
92709,1254,55,1
73318,1039,55,1
37559,624,55,1
73880,1040,55,1
8166,172,55,1
170969,1916,55,1
16748,327,55,1
147200,1687,55,1
447,12,55,1
180496,2008,55,1
68081,988,55,1
148665,1697,55,1
239872,2880,55,1
157926,1792,55,1
204488,2164,55,1
54889,869,55,1
153381,1754,55,1
26048,428,55,1
105322,1353,55,1
192626,2086,55,1
109814,1400,55,1
109989,1404,55,1
154422,1757,55,1
138965,1602,55,1
218820,2352,55,1
223342,2498,55,1
96840,1286,55,1
149456,1705,55,1
180145,2006,55,1
217723,2329,55,1
27336,441,55,1
108610,1386,55,1
196903,2117,55,1
197151,2118,55,1
180738,2009,55,1
153588,1755,55,1
249317,3150,55,1
139484,1604,55,1
199073,2128,55,1
182381,2025,55,1
226599,2612,55,1
188816,2063,55,1
202968,2149,55,1
97569,1292,55,1
154856,1762,55,1
66400,980,55,1
24611,420,55,1
124502,1493,55,1
73119,1033,55,1
112253,1416,55,1
38675,632,55,1
145775,1668,55,1
91512,1242,55,1
218722,2351,55,1
108107,1378,55,1
18029,343,55,1
95560,1271,55,1
162910,1818,55,1
108287,1382,55,1
179319,2001,55,1
27624,443,55,1
178674,1994,55,1
160849,1808,55,1
75189,1046,55,1
178129,1989,55,1
133517,1574,55,1
70468,1012,55,1
206423,2175,55,1
110121,1406,55,1
59949,911,55,1
225270,2599,55,1
213082,2249,55,1
62098,922,55,1
7804,171,55,1
24287,412,55,1
65902,973,55,1
208765,2190,55,1
198537,2123,55,1
196153,2113,55,1
137542,1592,55,1
24147,406,55,1
187054,2043,55,1
44877,743,55,1
227677,2624,55,1
192577,2085,55,1
36560,614,55,1
199261,2129,55,1
181284,2012,55,1
24334,413,55,1
24782,423,55,1
52676,849,55,1
162021,1814,55,1
147877,1692,55,1
248874,3146,55,1
27770,444,55,1
120047,1472,55,1
137045,1588,55,1
192829,2087,55,1
18383,348,55,1
154564,1759,55,1
130925,1551,55,1
92641,1253,55,1
19556,365,55,1
123215,1487,55,1
132522,1563,55,1
91258,1239,55,1
79691,1086,55,1
134326,1576,55,1
